trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.00894743	0.01409
0.0028	0.1113	0.0105	0.00014137166941154068	3.316125578789226e-05	0.0001972222054753592	1.16630542	46.46636581	1.08780512	0.1431877565337396	0.00547743	0.00201
0.0039	0.2564	0.0307	0.00021118483949131387	9.773843811168246e-05	0.0003595378259108319	1.28818774	51.32223511	1.14420529	0.18123529864195176	0.00749701	0.00248
0.0053	0.0522	0.0131	8.726646259971648e-05	0.00015533430342749534	0.0003665191429188092	1.45654643	58.02975464	1.23062469	0.2326247779607694	0.00547183	0.00155
0.0067	0.1586	0.0354	-8.028514559173915e-05	0.0001605702911834783	0.0005026548245743669	1.12494731	44.81863022	1.05609269	0.14554616388014982	0.00534099	0.00079
0.0082	0.0248	0.0243	-0.00012042771838760874	0.00017976891295541595	0.0005288347633542819	1.20189583	47.88430786	1.09739471	0.15067605666738612	0.0057981	0.00173
0.0076	0.102	0.0399	-0.0001658062789394613	0.0002007128639793479	0.0005235987755982988	1.00161207	39.90487671	0.99375162	0.09697792496658836	0.00465435	0.00058
0.0071	0.0392	0.0325	-0.00017278759594743863	0.00035081117965086024	0.0005305800926062762	1.0163461	40.49188995	0.99931724	0.07890304748437335	0.00666571	0.00113
0.0093	0.167	0.0293	-0.0002199114857512855	0.0003630284844148205	0.0005427973973702365	1.15574634	46.04568481	1.0668341	0.1367779249665884	0.00425506	0.00063
0.0133	0.0989	0.016	-0.00046949356878647465	0.0004729842272904633	0.0005916666164260777	1.01594305	40.47583008	0.99516013	0.10582035224833367	0.00535202	0.00075
0.0133	0.1848	0.0157	-0.000640535835481919	0.00045553093477052	0.0005637413483941684	1.04570031	41.66138077	1.00910283	0.09702104136236483	0.00430214	0.00046
0.0142	0.1464	0.0235	-0.0007714355293814937	0.0005323254218582705	0.0006038839211900379	0.96368659	38.39389801	0.97105909	0.05949183768915972	0.00469089	0.00051
0.0155	0.1922	0.0275	-0.0009826203688728075	0.0004729842272904633	0.000614355896702004	0.97058833	38.66886902	0.97453787	0.06514990047855436	0.00403965	0.00039
0.0145	0.1376	0.0242	-0.0007155849933176752	0.0005497787143782138	0.0006073745796940267	0.96938461	38.62091064	0.97341904	0.07644055898254302	0.00467575	0.00056
0.0154	0.1647	0.0222	-0.0007173303225696694	0.0005183627878423159	0.0006719517620178169	0.95367754	37.99513245	0.96963122	0.03488692190558413	0.00386757	0.00039
0.0146	0.1288	0.0333	-0.0006387905062299246	0.0005707226654021458	0.0006387905062299246	0.94876468	37.79940033	0.9618703	0.056003047484373375	0.00422156	0.00043
0.0169	0.1299	0.0239	-0.0007696902001294993	0.0006003932626860494	0.0006667157742618339	0.88557279	35.2817955	0.93580353	0.02222477796076937	0.00406504	0.00045
0.0193	0.2045	0.0291	-0.0008115781021773631	0.000593411945678072	0.0007347836150896127	0.98556072	39.26537704	0.97849151	0.088046852994181	0.00407332	0.00041
0.0209	0.1127	0.0278	-0.0009180431865490173	0.0006300638599699529	0.0007749261878854823	1.02061343	40.66189957	0.99157528	0.1038629785729702	0.00391591	0.00034
0.0205	0.1914	0.0054	-0.0007120943348136865	0.0005846852994181004	0.0007627088831215222	1.01522768	40.44733047	0.99318908	0.11467723585255717	0.00445193	0.00046
0.0213	0.1645	0.0226	-0.0009075712110370514	0.0006492624817418905	0.0007993607974134029	0.96073675	38.27637482	0.97400781	0.05973529864195177	0.00392246	0.0004
0.0185	0.1428	0.0172	-0.0015446163880149814	0.0005811946409141118	0.0006946410422937432	0.97937906	39.01909637	0.98188843	0.07039163864626842	0.00471205	0.00048
0.0172	0.2182	0.029	-0.001254891732183923	0.0005567600313861911	0.0006789330790257941	1.09730983	43.71753693	1.03736766	0.1049933614313464	0.00513142	0.00071
0.0224	0.1292	0.0043	-0.0011013027580084218	0.0006318091892219474	0.0007452555906015787	1.19005013	47.41236877	1.09212813	0.13364803217935212	0.00428993	0.00045
0.0212	0.1451	0.0135	-0.0011676252695842063	0.000661479786505851	0.0007539822368615504	1.00215578	39.92653656	0.99206807	0.031535987755982986	0.00438261	0.0005
0.023	0.0911	-0.0138	-0.001562069680534925	0.0008342673824532895	0.0006178465552059926	1.05166686	41.89908981	1.02731854	0.11826838442768577	0.00545377	0.00101
0.024	0.1134	-0.0109	-0.0014154620233674013	0.0007539822368615504	0.0005532693728822024	1.04626262	41.68378067	1.02592232	0.040773499254152655	0.00465447	0.00141
0.0253	0.2813	-0.0029	-0.0013107422682477415	0.0008168140899333463	0.0006597344572538566	1.34954667	53.76681519	1.17813648	0.1909008346281555	0.00657088	0.00144
0.0262	0.1969	-0.013	-0.0012077678423800758	0.0008970992355250854	0.0007452555906015787	1.083691	43.17495346	1.03883535	0.10883903524035635	0.00440645	0.00046
0.0265	0.3038	0.0091	-0.001129228026040331	0.0007539822368615504	0.0008412486994612669	1.09125757	43.47640991	1.03294035	0.14518249619314844	0.00629723	0.00125
0.0267	0.1016	0.0093	-0.0012723450247038664	0.0007592182246175333	0.0007853981633974483	1.41747999	56.47332001	1.18974826	0.2128101761241669	0.00430512	0.00045
0.0251	0.2274	0.0181	-0.0014556045961632708	0.0007417649320975902	0.0007539822368615504	1.16995966	46.61195374	1.06850179	0.14780643952576228	0.00472486	0.0006
0.0256	0.0687	0.0252	-0.001579522973054868	0.0007400196028455958	0.0006876597252857658	1.2713896	50.65298462	1.11330852	0.17589931088596883	0.00546402	0.00076
0.0261	0.2293	0.0239	-0.0014940018397071458	0.0006562437987498679	0.0006859143960337716	1.29982352	51.78581238	1.12785331	0.17095211333477223	0.00499392	0.00066
0.0257	0.0397	0.0241	-0.0017383479349863521	0.0007295476273336296	0.0006579891280018621	1.38590717	55.21543884	1.17697935	0.20747875959474388	0.00572222	0.00079
