trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0113268	0.01184
0.009	-0.052	-0.0963	-0.0004363323129985824	0.0002530727415391778	0.0004188790204786391	1.29171836	60.41261673	1.14978103	0.21271420375081995	0.0151567	0.01869
0.0204	-0.4664	-0.0918	-0.0002251474735072685	0.0003665191429188092	0.00042411500823462205	2.08334708	97.43644714	1.54958761	0.4467933614313464	0.0145647	0.01532
0.0278	-0.5566	-0.0752	0.0008168140899333463	0.0003595378259108319	0.0005218534463463045	1.15613925	54.07168961	1.07732381	0.1715340659280137	0.0197722	0.02464
0.032	-0.4453	-0.0523	0.001254891732183923	0.00032463124087094524	0.0006056292504420323	1.06792617	49.94603729	1.00837194	0.16623800156930957	0.0139245	0.00692
0.0331	-0.2292	-0.0516	0.0015306537539990272	0.0002583087292951608	0.0006492624817418905	1.22454131	57.27079773	1.07441602	0.2371858882345373	0.00594407	0.00123
0.0261	-0.0142	0.0142	0.0013910274138394805	0.00026354471705114377	0.0005916666164260777	1.27586138	59.6709938	1.08453392	0.2979229096615671	0.00827062	0.00208
0.0228	-0.0297	-0.0361	0.0013840460968315032	5.759586531581287e-05	0.0005201081170943102	0.88689947	41.47956467	0.93383047	0.08332443340375377	0.00678122	0.0012
0.0274	-0.0646	-0.0322	0.0014154620233674013	0.0001605702911834783	0.0005602506898901797	0.90022475	42.10277557	0.92333597	0.05212664625997165	0.00601786	0.00118
0.0222	0.0225	-0.0067	0.0010384709049366262	0.00017627825445142725	0.0005602506898901797	0.9812336	45.89149475	0.96404562	0.13743495408493622	0.00853854	0.00176
0.0285	-0.1827	-0.0447	0.001048942880448592	0.000148352986419518	0.0005916666164260777	1.22933865	57.49516296	1.06825628	0.25299065850398866	0.00485486	0.0006
0.0248	-0.1624	0.0052	0.0007941248096574199	0.00024085543677521747	0.0005445427266222308	0.92188793	43.11594772	0.93297344	0.09362222054753597	0.00557423	0.0009
0.028	-0.3243	-0.043	0.0009721483933608416	0.00020943951023931956	0.0006544984694978735	1.09639096	51.27730942	0.99664921	0.22926976265574808	0.00806057	0.00112
0.023	-0.2929	0.0101	0.0008831366015091308	0.0002251474735072685	0.0005113814708343385	0.95763737	44.78791809	0.9575999	0.10189183768915971	0.00784129	0.00199
